Parameters 
Historical Customer:,80, Wait:,4.0, Average Shopping:,50.0, Queue:,5,
Values:,
Queue 4 amount:,2, at 8,:26,
Queue 0 amount:,3, at 8,:28,
Queue 1 amount:,1, at 8,:28,
Queue 2 amount:,2, at 8,:28,
Queue 3 amount:,1, at 8,:28,
Queue 4 amount:,2, at 8,:28,
Queue 0 amount:,2, at 8,:30,
Queue 1 amount:,1, at 8,:30,
Queue 2 amount:,2, at 8,:30,
Queue 3 amount:,2, at 8,:30,
Queue 4 amount:,2, at 8,:30,
Queue 0 amount:,1, at 8,:32,
Queue 2 amount:,1, at 8,:32,
Queue 3 amount:,1, at 8,:32,
Queue 4 amount:,1, at 8,:32,
Queue 2 amount:,1, at 8,:34,
Queue 3 amount:,1, at 8,:34,
Queue 0 amount:,1, at 8,:36,
Queue 2 amount:,1, at 8,:36,
Queue 3 amount:,1, at 8,:36,
Queue 2 amount:,1, at 8,:38,
Queue 3 amount:,1, at 8,:38,
Queue 0 amount:,1, at 8,:50,
Queue 4 amount:,1, at 8,:50,
Queue 0 amount:,1, at 8,:52,
Queue 4 amount:,1, at 8,:52,
Queue 0 amount:,1, at 8,:56,
Queue 3 amount:,1, at 8,:56,
Queue 4 amount:,1, at 8,:56,
Queue 3 amount:,1, at 8,:58,
Queue 4 amount:,1, at 8,:58,
Queue 0 amount:, 1, at 9,:00,
Queue 2 amount:, 1, at 9,:00,
Queue 3 amount:, 1, at 9,:00,
Queue 4 amount:, 1, at 9,:00,
Queue 0 amount:, 1, at 9,:02,
Queue 2 amount:, 1, at 9,:02,
Queue 3 amount:, 1, at 9,:02,
Queue 4 amount:, 1, at 9,:02,
Queue 2 amount:, 1, at 9,:04,
Queue 3 amount:, 1, at 9,:04,
Queue 0 amount:, 1, at 9,:06,
Queue 1 amount:, 1, at 9,:06,
Queue 2 amount:, 1, at 9,:06,
Queue 3 amount:, 1, at 9,:06,
Queue 4 amount:, 1, at 9,:06,
Queue 1 amount:, 1, at 9,:08,
Queue 2 amount:, 1, at 9,:08,
Queue 3 amount:, 1, at 9,:08,
Queue 4 amount:, 1, at 9,:08,
Queue 0 amount:,1, at 9,:10,
Queue 2 amount:,1, at 9,:10,
Queue 4 amount:,1, at 9,:10,
Queue 0 amount:,1, at 9,:12,
Queue 4 amount:,1, at 9,:12,
Queue 0 amount:,1, at 9,:14,
Queue 0 amount:,1, at 9,:16,
Queue 4 amount:,1, at 9,:16,
Queue 0 amount:,1, at 9,:18,
Queue 0 amount:,1, at 9,:20,
Queue 3 amount:,1, at 9,:20,
Queue 4 amount:,1, at 9,:20,
Queue 3 amount:,1, at 9,:22,
Queue 3 amount:,1, at 9,:24,
Queue 0 amount:,1, at 9,:26,
Queue 0 amount:,1, at 9,:50,
Queue 3 amount:,1, at 9,:50,
Queue 4 amount:,1, at 9,:50,
Queue 0 amount:,1, at 9,:52,
Queue 3 amount:,1, at 9,:52,
Queue 0 amount:,2, at 9,:56,
Queue 1 amount:,1, at 9,:56,
Queue 2 amount:,1, at 9,:56,
Queue 3 amount:,1, at 9,:56,
Queue 4 amount:,1, at 9,:56,
Queue 0 amount:,1, at 9,:58,
Queue 1 amount:,1, at 9,:58,
Queue 3 amount:,1, at 9,:58,
Queue 0 amount:, 3, at 10,:00,
Queue 1 amount:, 2, at 10,:00,
Queue 2 amount:, 2, at 10,:00,
Queue 3 amount:, 2, at 10,:00,
Queue 4 amount:, 2, at 10,:00,
Queue 0 amount:, 2, at 10,:02,
Queue 1 amount:, 2, at 10,:02,
Queue 2 amount:, 2, at 10,:02,
Queue 3 amount:, 1, at 10,:02,
Queue 4 amount:, 1, at 10,:02,
Queue 0 amount:, 2, at 10,:04,
Queue 1 amount:, 1, at 10,:04,
Queue 2 amount:, 1, at 10,:04,
Queue 3 amount:, 1, at 10,:04,
Queue 0 amount:, 2, at 10,:06,
Queue 1 amount:, 1, at 10,:06,
Queue 2 amount:, 1, at 10,:06,
Queue 3 amount:, 2, at 10,:06,
Queue 4 amount:, 2, at 10,:06,
Queue 0 amount:, 2, at 10,:08,
Queue 2 amount:, 1, at 10,:08,
Queue 3 amount:, 1, at 10,:08,
Queue 4 amount:, 1, at 10,:08,
Queue 0 amount:,1, at 10,:10,
Queue 1 amount:,1, at 10,:10,
Queue 2 amount:,1, at 10,:10,
Queue 3 amount:,1, at 10,:10,
Queue 4 amount:,1, at 10,:10,
Queue 0 amount:,1, at 10,:12,
Queue 1 amount:,1, at 10,:12,
Queue 2 amount:,1, at 10,:12,
Queue 3 amount:,1, at 10,:12,
Queue 4 amount:,1, at 10,:12,
Queue 0 amount:,1, at 10,:14,
Queue 1 amount:,1, at 10,:14,
Queue 3 amount:,1, at 10,:14,
Queue 4 amount:,1, at 10,:14,
Queue 0 amount:,1, at 10,:16,
Queue 2 amount:,1, at 10,:16,
Queue 3 amount:,1, at 10,:16,
Queue 4 amount:,1, at 10,:16,
Queue 3 amount:,1, at 10,:18,
Queue 4 amount:,1, at 10,:18,
Queue 0 amount:,1, at 10,:20,
Queue 3 amount:,1, at 10,:20,
Queue 4 amount:,1, at 10,:20,
Queue 0 amount:,1, at 10,:22,
Queue 3 amount:,1, at 10,:22,
Queue 0 amount:,1, at 10,:24,
Queue 0 amount:,1, at 10,:26,
Queue 0 amount:,1, at 10,:30,
Queue 0 amount:, 2, at 6,:06,
Queue 1 amount:, 1, at 6,:06,
Queue 2 amount:, 2, at 6,:06,
Queue 3 amount:, 2, at 6,:06,
Queue 4 amount:, 2, at 6,:06,
Queue 0 amount:, 1, at 6,:08,
Queue 2 amount:, 1, at 6,:08,
Queue 3 amount:, 2, at 6,:08,
Queue 4 amount:, 2, at 6,:08,
Queue 0 amount:,4, at 6,:10,
Queue 1 amount:,3, at 6,:10,
Queue 2 amount:,3, at 6,:10,
Queue 3 amount:,4, at 6,:10,
Queue 4 amount:,4, at 6,:10,
Queue 0 amount:,4, at 6,:12,
Queue 1 amount:,3, at 6,:12,
Queue 2 amount:,3, at 6,:12,
Queue 3 amount:,3, at 6,:12,
Queue 4 amount:,4, at 6,:12,
Queue 0 amount:,3, at 6,:14,
Queue 1 amount:,3, at 6,:14,
Queue 2 amount:,2, at 6,:14,
Queue 3 amount:,2, at 6,:14,
Queue 4 amount:,3, at 6,:14,
Queue 0 amount:,5, at 6,:16,
Queue 1 amount:,4, at 6,:16,
Queue 2 amount:,5, at 6,:16,
Queue 3 amount:,5, at 6,:16,
Queue 4 amount:,5, at 6,:16,
Queue 0 amount:,5, at 6,:18,
Queue 1 amount:,4, at 6,:18,
Queue 2 amount:,4, at 6,:18,
Queue 3 amount:,5, at 6,:18,
Queue 4 amount:,4, at 6,:18,
Queue 0 amount:,9, at 6,:20,
Queue 1 amount:,8, at 6,:20,
Queue 2 amount:,8, at 6,:20,
Queue 3 amount:,8, at 6,:20,
Queue 4 amount:,8, at 6,:20,
Queue 0 amount:,8, at 6,:22,
Queue 1 amount:,8, at 6,:22,
Queue 2 amount:,8, at 6,:22,
Queue 3 amount:,8, at 6,:22,
Queue 4 amount:,8, at 6,:22,
Queue 0 amount:,7, at 6,:24,
Queue 1 amount:,8, at 6,:24,
Queue 2 amount:,7, at 6,:24,
Queue 3 amount:,8, at 6,:24,
Queue 4 amount:,7, at 6,:24,
Queue 0 amount:,11, at 6,:26,
Queue 1 amount:,11, at 6,:26,
Queue 2 amount:,11, at 6,:26,
Queue 3 amount:,11, at 6,:26,
Queue 4 amount:,11, at 6,:26,
Queue 0 amount:,10, at 6,:28,
Queue 1 amount:,10, at 6,:28,
Queue 2 amount:,11, at 6,:28,
Queue 3 amount:,10, at 6,:28,
Queue 4 amount:,11, at 6,:28,
Queue 0 amount:,14, at 6,:30,
Queue 1 amount:,13, at 6,:30,
Queue 2 amount:,13, at 6,:30,
Queue 3 amount:,13, at 6,:30,
Queue 4 amount:,14, at 6,:30,
Queue 0 amount:,13, at 6,:32,
Queue 1 amount:,13, at 6,:32,
Queue 2 amount:,12, at 6,:32,
Queue 3 amount:,12, at 6,:32,
Queue 4 amount:,14, at 6,:32,
Queue 0 amount:,12, at 6,:34,
Queue 1 amount:,12, at 6,:34,
Queue 2 amount:,12, at 6,:34,
Queue 3 amount:,11, at 6,:34,
Queue 4 amount:,14, at 6,:34,
Queue 0 amount:,14, at 6,:36,
Queue 1 amount:,13, at 6,:36,
Queue 2 amount:,13, at 6,:36,
Queue 3 amount:,14, at 6,:36,
Queue 4 amount:,14, at 6,:36,
Queue 0 amount:,13, at 6,:38,
Queue 1 amount:,12, at 6,:38,
Queue 2 amount:,12, at 6,:38,
Queue 3 amount:,13, at 6,:38,
Queue 4 amount:,13, at 6,:38,
Queue 0 amount:,14, at 6,:40,
Queue 1 amount:,13, at 6,:40,
Queue 2 amount:,14, at 6,:40,
Queue 3 amount:,14, at 6,:40,
Queue 4 amount:,14, at 6,:40,
Queue 0 amount:,14, at 6,:42,
Queue 1 amount:,12, at 6,:42,
Queue 2 amount:,14, at 6,:42,
Queue 3 amount:,14, at 6,:42,
Queue 4 amount:,14, at 6,:42,
Queue 0 amount:,13, at 6,:44,
Queue 1 amount:,12, at 6,:44,
Queue 2 amount:,14, at 6,:44,
Queue 3 amount:,14, at 6,:44,
Queue 4 amount:,14, at 6,:44,
Queue 0 amount:,15, at 6,:46,
Queue 1 amount:,14, at 6,:46,
Queue 2 amount:,14, at 6,:46,
Queue 3 amount:,14, at 6,:46,
Queue 4 amount:,15, at 6,:46,
Queue 0 amount:,15, at 6,:48,
Queue 1 amount:,14, at 6,:48,
Queue 2 amount:,13, at 6,:48,
Queue 3 amount:,13, at 6,:48,
Queue 4 amount:,14, at 6,:48,
Queue 0 amount:,16, at 6,:50,
Queue 1 amount:,15, at 6,:50,
Queue 2 amount:,15, at 6,:50,
Queue 3 amount:,16, at 6,:50,
Queue 4 amount:,16, at 6,:50,
Queue 0 amount:,15, at 6,:52,
Queue 1 amount:,15, at 6,:52,
Queue 2 amount:,15, at 6,:52,
Queue 3 amount:,16, at 6,:52,
Queue 4 amount:,16, at 6,:52,
Queue 0 amount:,15, at 6,:54,
Queue 1 amount:,14, at 6,:54,
Queue 2 amount:,14, at 6,:54,
Queue 3 amount:,15, at 6,:54,
Queue 4 amount:,16, at 6,:54,
Queue 0 amount:,17, at 6,:56,
Queue 1 amount:,16, at 6,:56,
Queue 2 amount:,16, at 6,:56,
Queue 3 amount:,17, at 6,:56,
Queue 4 amount:,17, at 6,:56,
Queue 0 amount:,16, at 6,:58,
Queue 1 amount:,15, at 6,:58,
Queue 2 amount:,15, at 6,:58,
Queue 3 amount:,17, at 6,:58,
Queue 4 amount:,17, at 6,:58,
Queue 0 amount:, 18, at 7,:00,
Queue 1 amount:, 17, at 7,:00,
Queue 2 amount:, 17, at 7,:00,
Queue 3 amount:, 17, at 7,:00,
Queue 4 amount:, 18, at 7,:00,
Queue 0 amount:, 17, at 7,:02,
Queue 1 amount:, 17, at 7,:02,
Queue 2 amount:, 16, at 7,:02,
Queue 3 amount:, 17, at 7,:02,
Queue 4 amount:, 18, at 7,:02,
Queue 0 amount:, 16, at 7,:04,
Queue 1 amount:, 17, at 7,:04,
Queue 2 amount:, 15, at 7,:04,
Queue 3 amount:, 16, at 7,:04,
Queue 4 amount:, 17, at 7,:04,
Queue 0 amount:, 17, at 7,:06,
Queue 1 amount:, 16, at 7,:06,
Queue 2 amount:, 16, at 7,:06,
Queue 3 amount:, 16, at 7,:06,
Queue 4 amount:, 16, at 7,:06,
Queue 0 amount:, 16, at 7,:08,
Queue 1 amount:, 16, at 7,:08,
Queue 2 amount:, 15, at 7,:08,
Queue 3 amount:, 16, at 7,:08,
Queue 4 amount:, 16, at 7,:08,
Queue 0 amount:,17, at 7,:10,
Queue 1 amount:,16, at 7,:10,
Queue 2 amount:,16, at 7,:10,
Queue 3 amount:,16, at 7,:10,
Queue 4 amount:,16, at 7,:10,
Queue 0 amount:,17, at 7,:12,
Queue 1 amount:,16, at 7,:12,
Queue 2 amount:,15, at 7,:12,
Queue 3 amount:,16, at 7,:12,
Queue 4 amount:,15, at 7,:12,
Queue 0 amount:,17, at 7,:14,
Queue 1 amount:,16, at 7,:14,
Queue 2 amount:,15, at 7,:14,
Queue 3 amount:,15, at 7,:14,
Queue 4 amount:,15, at 7,:14,
Queue 0 amount:,17, at 7,:16,
Queue 1 amount:,16, at 7,:16,
Queue 2 amount:,16, at 7,:16,
Queue 3 amount:,16, at 7,:16,
Queue 4 amount:,16, at 7,:16,
Queue 0 amount:,16, at 7,:18,
Queue 1 amount:,16, at 7,:18,
Queue 2 amount:,15, at 7,:18,
Queue 3 amount:,16, at 7,:18,
Queue 4 amount:,16, at 7,:18,
Queue 0 amount:,16, at 7,:20,
Queue 1 amount:,16, at 7,:20,
Queue 2 amount:,15, at 7,:20,
Queue 3 amount:,16, at 7,:20,
Queue 4 amount:,16, at 7,:20,
Queue 0 amount:,15, at 7,:22,
Queue 1 amount:,16, at 7,:22,
Queue 2 amount:,15, at 7,:22,
Queue 3 amount:,16, at 7,:22,
Queue 4 amount:,15, at 7,:22,
Queue 0 amount:,14, at 7,:24,
Queue 1 amount:,15, at 7,:24,
Queue 2 amount:,15, at 7,:24,
Queue 3 amount:,15, at 7,:24,
Queue 4 amount:,15, at 7,:24,
Queue 0 amount:,15, at 7,:26,
Queue 1 amount:,14, at 7,:26,
Queue 2 amount:,14, at 7,:26,
Queue 3 amount:,14, at 7,:26,
Queue 4 amount:,15, at 7,:26,
Queue 0 amount:,15, at 7,:28,
Queue 1 amount:,13, at 7,:28,
Queue 2 amount:,14, at 7,:28,
Queue 3 amount:,13, at 7,:28,
Queue 4 amount:,15, at 7,:28,
Queue 0 amount:,17, at 7,:30,
Queue 1 amount:,16, at 7,:30,
Queue 2 amount:,16, at 7,:30,
Queue 3 amount:,16, at 7,:30,
Queue 4 amount:,16, at 7,:30,
Queue 0 amount:,16, at 7,:32,
Queue 1 amount:,16, at 7,:32,
Queue 2 amount:,15, at 7,:32,
Queue 3 amount:,15, at 7,:32,
Queue 4 amount:,16, at 7,:32,
Queue 0 amount:,16, at 7,:34,
Queue 1 amount:,16, at 7,:34,
Queue 2 amount:,15, at 7,:34,
Queue 3 amount:,14, at 7,:34,
Queue 4 amount:,16, at 7,:34,
Queue 0 amount:,16, at 7,:36,
Queue 1 amount:,16, at 7,:36,
Queue 2 amount:,14, at 7,:36,
Queue 3 amount:,13, at 7,:36,
Queue 4 amount:,16, at 7,:36,
Queue 0 amount:,15, at 7,:38,
Queue 1 amount:,15, at 7,:38,
Queue 2 amount:,13, at 7,:38,
Queue 3 amount:,13, at 7,:38,
Queue 4 amount:,15, at 7,:38,
Queue 0 amount:,15, at 7,:40,
Queue 1 amount:,15, at 7,:40,
Queue 2 amount:,14, at 7,:40,
Queue 3 amount:,15, at 7,:40,
Queue 4 amount:,15, at 7,:40,
Queue 0 amount:,15, at 7,:42,
Queue 1 amount:,15, at 7,:42,
Queue 2 amount:,14, at 7,:42,
Queue 3 amount:,14, at 7,:42,
Queue 4 amount:,14, at 7,:42,
Queue 0 amount:,15, at 7,:44,
Queue 1 amount:,14, at 7,:44,
Queue 2 amount:,13, at 7,:44,
Queue 3 amount:,14, at 7,:44,
Queue 4 amount:,14, at 7,:44,
Queue 0 amount:,15, at 7,:46,
Queue 1 amount:,14, at 7,:46,
Queue 2 amount:,14, at 7,:46,
Queue 3 amount:,14, at 7,:46,
Queue 4 amount:,15, at 7,:46,
Queue 0 amount:,15, at 7,:48,
Queue 1 amount:,13, at 7,:48,
Queue 2 amount:,13, at 7,:48,
Queue 3 amount:,14, at 7,:48,
Queue 4 amount:,15, at 7,:48,
Queue 0 amount:,14, at 7,:50,
Queue 1 amount:,13, at 7,:50,
Queue 2 amount:,14, at 7,:50,
Queue 3 amount:,14, at 7,:50,
Queue 4 amount:,15, at 7,:50,
Queue 0 amount:,14, at 7,:52,
Queue 1 amount:,13, at 7,:52,
Queue 2 amount:,14, at 7,:52,
Queue 3 amount:,13, at 7,:52,
Queue 4 amount:,14, at 7,:52,
Queue 0 amount:,13, at 7,:54,
Queue 1 amount:,13, at 7,:54,
Queue 2 amount:,13, at 7,:54,
Queue 3 amount:,12, at 7,:54,
Queue 4 amount:,14, at 7,:54,
Queue 0 amount:,13, at 7,:56,
Queue 1 amount:,13, at 7,:56,
Queue 2 amount:,12, at 7,:56,
Queue 3 amount:,13, at 7,:56,
Queue 4 amount:,13, at 7,:56,
Queue 0 amount:,13, at 7,:58,
Queue 1 amount:,12, at 7,:58,
Queue 2 amount:,12, at 7,:58,
Queue 3 amount:,13, at 7,:58,
Queue 4 amount:,13, at 7,:58,
Queue 0 amount:, 12, at 8,:00,
Queue 1 amount:, 12, at 8,:00,
Queue 2 amount:, 12, at 8,:00,
Queue 3 amount:, 12, at 8,:00,
Queue 4 amount:, 12, at 8,:00,
Queue 0 amount:, 12, at 8,:02,
Queue 1 amount:, 12, at 8,:02,
Queue 2 amount:, 12, at 8,:02,
Queue 3 amount:, 12, at 8,:02,
Queue 4 amount:, 12, at 8,:02,
Queue 0 amount:, 11, at 8,:04,
Queue 1 amount:, 11, at 8,:04,
Queue 2 amount:, 12, at 8,:04,
Queue 3 amount:, 12, at 8,:04,
Queue 4 amount:, 12, at 8,:04,
Queue 0 amount:, 11, at 8,:06,
Queue 1 amount:, 11, at 8,:06,
Queue 2 amount:, 11, at 8,:06,
Queue 3 amount:, 11, at 8,:06,
Queue 4 amount:, 11, at 8,:06,
Queue 0 amount:, 11, at 8,:08,
Queue 1 amount:, 11, at 8,:08,
Queue 2 amount:, 11, at 8,:08,
Queue 3 amount:, 11, at 8,:08,
Queue 4 amount:, 11, at 8,:08,
Queue 0 amount:,10, at 8,:10,
Queue 1 amount:,11, at 8,:10,
Queue 2 amount:,10, at 8,:10,
Queue 3 amount:,11, at 8,:10,
Queue 4 amount:,11, at 8,:10,
Queue 0 amount:,9, at 8,:12,
Queue 1 amount:,11, at 8,:12,
Queue 2 amount:,9, at 8,:12,
Queue 3 amount:,11, at 8,:12,
Queue 4 amount:,10, at 8,:12,
Queue 0 amount:,9, at 8,:14,
Queue 1 amount:,10, at 8,:14,
Queue 2 amount:,8, at 8,:14,
Queue 3 amount:,10, at 8,:14,
Queue 4 amount:,10, at 8,:14,
Queue 0 amount:,10, at 8,:16,
Queue 1 amount:,10, at 8,:16,
Queue 2 amount:,9, at 8,:16,
Queue 3 amount:,10, at 8,:16,
Queue 4 amount:,10, at 8,:16,
Queue 0 amount:,10, at 8,:18,
Queue 1 amount:,9, at 8,:18,
Queue 2 amount:,8, at 8,:18,
Queue 3 amount:,9, at 8,:18,
Queue 4 amount:,9, at 8,:18,
Queue 0 amount:,10, at 8,:20,
Queue 1 amount:,9, at 8,:20,
Queue 2 amount:,9, at 8,:20,
Queue 3 amount:,9, at 8,:20,
Queue 4 amount:,9, at 8,:20,
Queue 0 amount:,10, at 8,:22,
Queue 1 amount:,9, at 8,:22,
Queue 2 amount:,9, at 8,:22,
Queue 3 amount:,9, at 8,:22,
Queue 4 amount:,9, at 8,:22,
Queue 0 amount:,9, at 8,:24,
Queue 1 amount:,8, at 8,:24,
Queue 2 amount:,9, at 8,:24,
Queue 3 amount:,9, at 8,:24,
Queue 4 amount:,9, at 8,:24,
Queue 0 amount:,9, at 8,:26,
Queue 1 amount:,8, at 8,:26,
Queue 2 amount:,8, at 8,:26,
Queue 3 amount:,9, at 8,:26,
Queue 4 amount:,8, at 8,:26,
Queue 0 amount:,8, at 8,:28,
Queue 1 amount:,7, at 8,:28,
Queue 2 amount:,8, at 8,:28,
Queue 3 amount:,9, at 8,:28,
Queue 4 amount:,8, at 8,:28,
Queue 0 amount:,7, at 8,:30,
Queue 1 amount:,6, at 8,:30,
Queue 2 amount:,7, at 8,:30,
Queue 3 amount:,8, at 8,:30,
Queue 4 amount:,8, at 8,:30,
Queue 0 amount:,6, at 8,:32,
Queue 1 amount:,5, at 8,:32,
Queue 2 amount:,6, at 8,:32,
Queue 3 amount:,8, at 8,:32,
Queue 4 amount:,8, at 8,:32,
Queue 0 amount:,6, at 8,:34,
Queue 1 amount:,5, at 8,:34,
Queue 2 amount:,5, at 8,:34,
Queue 3 amount:,7, at 8,:34,
Queue 4 amount:,7, at 8,:34,
Queue 0 amount:,5, at 8,:36,
Queue 1 amount:,5, at 8,:36,
Queue 2 amount:,5, at 8,:36,
Queue 3 amount:,7, at 8,:36,
Queue 4 amount:,7, at 8,:36,
Queue 0 amount:,5, at 8,:38,
Queue 1 amount:,4, at 8,:38,
Queue 2 amount:,5, at 8,:38,
Queue 3 amount:,7, at 8,:38,
Queue 4 amount:,6, at 8,:38,
Queue 0 amount:,4, at 8,:40,
Queue 1 amount:,4, at 8,:40,
Queue 2 amount:,4, at 8,:40,
Queue 3 amount:,6, at 8,:40,
Queue 4 amount:,6, at 8,:40,
Queue 0 amount:,3, at 8,:42,
Queue 1 amount:,4, at 8,:42,
Queue 2 amount:,4, at 8,:42,
Queue 3 amount:,6, at 8,:42,
Queue 4 amount:,5, at 8,:42,
Queue 0 amount:,3, at 8,:44,
Queue 1 amount:,4, at 8,:44,
Queue 2 amount:,3, at 8,:44,
Queue 3 amount:,6, at 8,:44,
Queue 4 amount:,5, at 8,:44,
Queue 0 amount:,3, at 8,:46,
Queue 1 amount:,4, at 8,:46,
Queue 2 amount:,3, at 8,:46,
Queue 3 amount:,5, at 8,:46,
Queue 4 amount:,4, at 8,:46,
Queue 0 amount:,2, at 8,:48,
Queue 1 amount:,3, at 8,:48,
Queue 2 amount:,2, at 8,:48,
Queue 3 amount:,5, at 8,:48,
Queue 4 amount:,4, at 8,:48,
Queue 0 amount:,1, at 8,:50,
Queue 1 amount:,2, at 8,:50,
Queue 2 amount:,1, at 8,:50,
Queue 3 amount:,5, at 8,:50,
Queue 4 amount:,4, at 8,:50,
Queue 0 amount:,1, at 8,:52,
Queue 1 amount:,1, at 8,:52,
Queue 2 amount:,1, at 8,:52,
Queue 3 amount:,4, at 8,:52,
Queue 4 amount:,3, at 8,:52,
Queue 1 amount:,1, at 8,:54,
Queue 3 amount:,4, at 8,:54,
Queue 4 amount:,3, at 8,:54,
Queue 3 amount:,3, at 8,:56,
Queue 4 amount:,2, at 8,:56,
Queue 3 amount:,3, at 8,:58,
Queue 4 amount:,1, at 8,:58,
Queue 0 amount:, 1, at 9,:00,
Queue 2 amount:, 1, at 9,:00,
Queue 3 amount:, 3, at 9,:00,
Queue 4 amount:, 1, at 9,:00,
Queue 2 amount:, 1, at 9,:02,
Queue 3 amount:, 2, at 9,:02,
Queue 4 amount:, 1, at 9,:02,
Queue 3 amount:, 2, at 9,:04,
Queue 4 amount:, 1, at 9,:04,
Queue 3 amount:, 1, at 9,:06,
Queue 3 amount:, 1, at 9,:08,
Queue 0 amount:,1, at 9,:16,
Queue 0 amount:,1, at 9,:18,
Queue 0 amount:,1, at 9,:20,
Queue 4 amount:,1, at 9,:20,
Queue 0 amount:,1, at 9,:22,
Queue 4 amount:,1, at 9,:22,
Queue 4 amount:,1, at 9,:24,
Queue 0 amount:,1, at 9,:26,
Queue 4 amount:,1, at 9,:26,
Queue 0 amount:,1, at 9,:30,
Queue 0 amount:, 1, at 10,:06,
Queue 3 amount:, 1, at 10,:06,
Queue 4 amount:, 1, at 10,:06,
Queue 0 amount:, 1, at 10,:08,
Queue 3 amount:, 1, at 10,:08,
Queue 0 amount:,2, at 10,:10,
Queue 1 amount:,1, at 10,:10,
Queue 2 amount:,2, at 10,:10,
Queue 3 amount:,2, at 10,:10,
Queue 4 amount:,2, at 10,:10,
Queue 0 amount:,1, at 10,:12,
Queue 2 amount:,2, at 10,:12,
Queue 3 amount:,1, at 10,:12,
Queue 4 amount:,2, at 10,:12,
Queue 2 amount:,2, at 10,:14,
Queue 4 amount:,1, at 10,:14,
Queue 0 amount:,2, at 10,:16,
Queue 1 amount:,1, at 10,:16,
Queue 2 amount:,1, at 10,:16,
Queue 3 amount:,1, at 10,:16,
Queue 4 amount:,2, at 10,:16,
Queue 0 amount:,2, at 10,:18,
Queue 1 amount:,1, at 10,:18,
Queue 4 amount:,2, at 10,:18,
Queue 0 amount:,2, at 10,:20,
Queue 2 amount:,1, at 10,:20,
Queue 3 amount:,2, at 10,:20,
Queue 4 amount:,2, at 10,:20,
Queue 0 amount:,1, at 10,:22,
Queue 3 amount:,1, at 10,:22,
Queue 4 amount:,2, at 10,:22,
Queue 3 amount:,1, at 10,:24,
Queue 4 amount:,1, at 10,:24,
Queue 0 amount:,2, at 10,:26,
Queue 1 amount:,1, at 10,:26,
Queue 2 amount:,1, at 10,:26,
Queue 3 amount:,1, at 10,:26,
Queue 4 amount:,1, at 10,:26,
Queue 0 amount:,2, at 10,:28,
Queue 4 amount:,1, at 10,:28,
Queue 0 amount:,2, at 10,:30,
Queue 3 amount:,2, at 10,:30,
Queue 4 amount:,2, at 10,:30,
Queue 0 amount:,2, at 10,:32,
Queue 3 amount:,2, at 10,:32,
Queue 4 amount:,1, at 10,:32,
Queue 0 amount:,1, at 10,:34,
Queue 3 amount:,1, at 10,:34,
Queue 0 amount:,2, at 10,:36,
Queue 1 amount:,1, at 10,:36,
Queue 2 amount:,1, at 10,:36,
Queue 3 amount:,1, at 10,:36,
Queue 4 amount:,1, at 10,:36,
Queue 0 amount:,2, at 10,:38,
Queue 3 amount:,1, at 10,:38,
Queue 0 amount:,2, at 10,:40,
Queue 3 amount:,2, at 10,:40,
Queue 4 amount:,2, at 10,:40,
Queue 0 amount:,1, at 10,:42,
Queue 3 amount:,2, at 10,:42,
Queue 4 amount:,2, at 10,:42,
Queue 3 amount:,1, at 10,:44,
Queue 4 amount:,1, at 10,:44,
Queue 0 amount:,1, at 10,:46,
Queue 0 amount:,1, at 10,:50,
Queue 4 amount:,1, at 10,:50,
Queue 0 amount:,1, at 10,:52,
Queue 0 amount:,1, at 10,:56,
Queue 3 amount:,1, at 10,:56,
Queue 4 amount:,1, at 10,:56,
Queue 4 amount:,1, at 10,:58,
Queue 0 amount:, 1, at 11,:06,
Queue 3 amount:, 1, at 11,:06,
Queue 4 amount:, 1, at 11,:06,
Queue 0 amount:, 1, at 11,:08,
Queue 3 amount:, 1, at 11,:08,
Queue 0 amount:,2, at 11,:10,
Queue 1 amount:,1, at 11,:10,
Queue 2 amount:,1, at 11,:10,
Queue 3 amount:,1, at 11,:10,
Queue 4 amount:,1, at 11,:10,
Queue 0 amount:,1, at 11,:12,
Queue 4 amount:,1, at 11,:12,
Queue 4 amount:,1, at 11,:14,
Queue 0 amount:,2, at 11,:16,
Queue 1 amount:,1, at 11,:16,
Queue 2 amount:,1, at 11,:16,
Queue 3 amount:,2, at 11,:16,
Queue 4 amount:,2, at 11,:16,
Queue 0 amount:,2, at 11,:18,
Queue 1 amount:,1, at 11,:18,
Queue 3 amount:,2, at 11,:18,
Queue 4 amount:,1, at 11,:18,
Queue 0 amount:,3, at 11,:20,
Queue 1 amount:,2, at 11,:20,
Queue 2 amount:,2, at 11,:20,
Queue 3 amount:,2, at 11,:20,
Queue 4 amount:,2, at 11,:20,
Queue 0 amount:,2, at 11,:22,
Queue 1 amount:,1, at 11,:22,
Queue 2 amount:,2, at 11,:22,
Queue 3 amount:,1, at 11,:22,
Queue 4 amount:,2, at 11,:22,
Queue 0 amount:,2, at 11,:24,
Queue 1 amount:,1, at 11,:24,
Queue 2 amount:,1, at 11,:24,
Queue 3 amount:,1, at 11,:24,
Queue 4 amount:,2, at 11,:24,
Queue 0 amount:,3, at 11,:26,
Queue 1 amount:,2, at 11,:26,
Queue 2 amount:,2, at 11,:26,
Queue 3 amount:,3, at 11,:26,
Queue 4 amount:,3, at 11,:26,
Queue 0 amount:,2, at 11,:28,
Queue 1 amount:,2, at 11,:28,
